Name,Email,Phone,Year,Dept
Student 18218,student18218@example.com,9960541287,3,ME
Student 18219,student18219@example.com,9838594961,3,ME
Student 18220,student18220@example.com,9522339471,4,ME
Student 18221,student18221@example.com,9359262918,5,EE
Student 18222,student18222@example.com,9627127419,2,CE
Student 18223,student18223@example.com,9109022102,5,ME
Student 18224,student18224@example.com,9602318402,3,CS
Student 18225,student18225@example.com,9845533317,3,ME
Student 18226,student18226@example.com,9352241835,5,CE
Student 18227,student18227@example.com,9437920833,1,CE
Student 18228,student18228@example.com,9944805792,2,CE
Student 18229,student18229@example.com,9814087257,4,ME
Student 18230,student18230@example.com,9541125470,3,CS
Student 18231,student18231@example.com,9110551859,3,ME
Student 18232,student18232@example.com,9590441165,1,ME
Student 18233,student18233@example.com,9843183265,3,EE
Student 18234,student18234@example.com,9806895365,5,CS
Student 18235,student18235@example.com,9525356743,5,ME
Student 18236,student18236@example.com,9619940329,1,CE
Student 18237,student18237@example.com,9671966175,3,CE
Student 18238,student18238@example.com,9590816716,1,CE
Student 18239,student18239@example.com,9174000895,3,EE
Student 18240,student18240@example.com,9790544856,3,CE
Student 18241,student18241@example.com,9590855189,2,EE
Student 18242,student18242@example.com,9276417532,5,ME
Student 18243,student18243@example.com,9263681722,1,CS
Student 18244,student18244@example.com,9502565959,4,EE
Student 18245,student18245@example.com,9862546689,5,CE
Student 18246,student18246@example.com,9502481455,2,CE
Student 18247,student18247@example.com,9190169126,5,EE
Student 18248,student18248@example.com,9975106510,5,ME
Student 18249,student18249@example.com,9152871209,2,EE
Student 18250,student18250@example.com,9828937165,2,CS
Student 18251,student18251@example.com,9831470339,4,CS
Student 18252,student18252@example.com,9994182964,4,CS
Student 18253,student18253@example.com,9769047394,2,EE
Student 18254,student18254@example.com,9248401808,5,CE
Student 18255,student18255@example.com,9127868485,5,ME
Student 18256,student18256@example.com,9195391486,3,EE
Student 18257,student18257@example.com,9991901459,4,ME
Student 18258,student18258@example.com,9495279274,2,ME
Student 18259,student18259@example.com,9129691416,1,EE
Student 18260,student18260@example.com,9373630670,1,CE
Student 18261,student18261@example.com,9202724008,5,EE
Student 18262,student18262@example.com,9720421029,5,ME
Student 18263,student18263@example.com,9507514206,2,CE
Student 18264,student18264@example.com,9714222995,3,CE
Student 18265,student18265@example.com,9451426416,1,CE
Student 18266,student18266@example.com,9706291591,1,CS
Student 18267,student18267@example.com,9376149895,5,CS
Student 18268,student18268@example.com,9784817803,3,CE
Student 18269,student18269@example.com,9834158928,3,CS
Student 18270,student18270@example.com,9152277901,5,EE
Student 18271,student18271@example.com,9600885559,3,CE
Student 18272,student18272@example.com,9534238635,5,EE
Student 18273,student18273@example.com,9115633088,5,EE
Student 18274,student18274@example.com,9523485013,5,ME
Student 18275,student18275@example.com,9617881867,4,CE
Student 18276,student18276@example.com,9257809096,5,EE
Student 18277,student18277@example.com,9812597665,2,CS
Student 18278,student18278@example.com,9599133768,5,CS
Student 18279,student18279@example.com,9311356123,5,CE
Student 18280,student18280@example.com,9282893532,2,ME
Student 18281,student18281@example.com,9890482737,1,ME
Student 18282,student18282@example.com,9340788389,4,CE
Student 18283,student18283@example.com,9340717564,2,EE
Student 18284,student18284@example.com,9798571322,2,EE
Student 18285,student18285@example.com,9886591597,5,ME
Student 18286,student18286@example.com,9628950989,2,CE
Student 18287,student18287@example.com,9710738453,3,CE
Student 18288,student18288@example.com,9948826580,3,ME
Student 18289,student18289@example.com,9770355284,5,CS
Student 18290,student18290@example.com,9740413438,1,CE
Student 18291,student18291@example.com,9857219721,1,ME
Student 18292,student18292@example.com,9867536161,4,ME
Student 18293,student18293@example.com,9835495444,2,CS
Student 18294,student18294@example.com,9935135560,4,ME
Student 18295,student18295@example.com,9484435152,4,EE
Student 18296,student18296@example.com,9479010996,1,CS
Student 18297,student18297@example.com,9551242805,3,CE
Student 18298,student18298@example.com,9299082374,5,ME
Student 18299,student18299@example.com,9825659574,3,ME
Student 18300,student18300@example.com,9828514252,3,CE
Student 18301,student18301@example.com,9536483871,1,CE
Student 18302,student18302@example.com,9123424775,2,EE
Student 18303,student18303@example.com,9259682562,5,ME
Student 18304,student18304@example.com,9435361816,3,EE
Student 18305,student18305@example.com,9908737438,1,CS
Student 18306,student18306@example.com,9928689277,4,CE
Student 18307,student18307@example.com,9561780407,3,EE
Student 18308,student18308@example.com,9448756049,1,ME
Student 18309,student18309@example.com,9115156889,4,CE
Student 18310,student18310@example.com,9863897457,2,CE
Student 18311,student18311@example.com,9969566888,3,CE
Student 18312,student18312@example.com,9200735867,2,EE
Student 18313,student18313@example.com,9962123596,2,CS
Student 18314,student18314@example.com,9447556558,3,CE
Student 18315,student18315@example.com,9669705241,3,CS
Student 18316,student18316@example.com,9755377005,4,ME
Student 18317,student18317@example.com,9257645589,4,CE
Student 18318,student18318@example.com,9670893578,1,EE
Student 18319,student18319@example.com,9404609380,2,CS
Student 18320,student18320@example.com,9374382115,2,ME
Student 18321,student18321@example.com,9868800724,2,CE
Student 18322,student18322@example.com,9405580804,4,ME
Student 18323,student18323@example.com,9900361437,5,CS
Student 18324,student18324@example.com,9933713905,3,CS
Student 18325,student18325@example.com,9296902883,1,ME
Student 18326,student18326@example.com,9342728929,2,CS
Student 18327,student18327@example.com,9713993640,5,CS
Student 18328,student18328@example.com,9824925898,3,CE
Student 18329,student18329@example.com,9861039376,5,EE
Student 18330,student18330@example.com,9500677023,4,ME
Student 18331,student18331@example.com,9768582792,4,CS
Student 18332,student18332@example.com,9536499350,5,EE
Student 18333,student18333@example.com,9834256596,4,CS
Student 18334,student18334@example.com,9202116286,4,CS
Student 18335,student18335@example.com,9708146821,3,CE
Student 18336,student18336@example.com,9808835713,3,EE
Student 18337,student18337@example.com,9422723312,2,ME
Student 18338,student18338@example.com,9645426354,5,CS
Student 18339,student18339@example.com,9730405576,2,CS
Student 18340,student18340@example.com,9166879465,5,ME
Student 18341,student18341@example.com,9362270557,3,ME
Student 18342,student18342@example.com,9644656290,3,ME
Student 18343,student18343@example.com,9709959120,2,CS
Student 18344,student18344@example.com,9206997597,1,CS
Student 18345,student18345@example.com,9547715483,3,ME
Student 18346,student18346@example.com,9268105271,4,CE
Student 18347,student18347@example.com,9178373655,3,EE
Student 18348,student18348@example.com,9131457421,3,EE
Student 18349,student18349@example.com,9962506297,2,ME
Student 18350,student18350@example.com,9230861976,1,CE
Student 18351,student18351@example.com,9924488308,3,EE
Student 18352,student18352@example.com,9957275017,2,CE
Student 18353,student18353@example.com,9436575971,5,CE
Student 18354,student18354@example.com,9159653950,3,ME
Student 18355,student18355@example.com,9638797712,3,ME
Student 18356,student18356@example.com,9540247145,5,CE
Student 18357,student18357@example.com,9452031227,5,ME
Student 18358,student18358@example.com,9411525508,3,CE
Student 18359,student18359@example.com,9115490020,2,CE
Student 18360,student18360@example.com,9699284189,2,CE
Student 18361,student18361@example.com,9253573206,5,EE
Student 18362,student18362@example.com,9926777050,4,CE
Student 18363,student18363@example.com,9543427089,4,CE
Student 18364,student18364@example.com,9365132991,3,CE
Student 18365,student18365@example.com,9947233591,4,CE
Student 18366,student18366@example.com,9535452297,2,CS
Student 18367,student18367@example.com,9776389833,4,ME
Student 18368,student18368@example.com,9714192472,1,ME
Student 18369,student18369@example.com,9990998236,1,ME
Student 18370,student18370@example.com,9885449279,4,CE
Student 18371,student18371@example.com,9953990107,3,EE
Student 18372,student18372@example.com,9427418264,4,CE
Student 18373,student18373@example.com,9541070211,3,CE
Student 18374,student18374@example.com,9985743453,5,EE
Student 18375,student18375@example.com,9593319774,2,CE
Student 18376,student18376@example.com,9378008540,2,EE
Student 18377,student18377@example.com,9383087009,1,EE
Student 18378,student18378@example.com,9738427919,3,EE
Student 18379,student18379@example.com,9894157344,2,CE
Student 18380,student18380@example.com,9407622805,3,ME
Student 18381,student18381@example.com,9381039981,4,EE
Student 18382,student18382@example.com,9597051865,1,EE
Student 18383,student18383@example.com,9446781729,1,CE
Student 18384,student18384@example.com,9613949648,2,EE
Student 18385,student18385@example.com,9189209095,1,CS
Student 18386,student18386@example.com,9334733715,3,CE
Student 18387,student18387@example.com,9600293723,3,EE
Student 18388,student18388@example.com,9652147902,5,CE
Student 18389,student18389@example.com,9897446295,4,CS
Student 18390,student18390@example.com,9708301770,2,EE
Student 18391,student18391@example.com,9300197178,1,CS
Student 18392,student18392@example.com,9113985304,3,CE
Student 18393,student18393@example.com,9926171388,1,ME
Student 18394,student18394@example.com,9985223223,1,CS
Student 18395,student18395@example.com,9740610961,2,ME
Student 18396,student18396@example.com,9371751694,4,CS
Student 18397,student18397@example.com,9860922429,3,ME
Student 18398,student18398@example.com,9224438477,5,CE
Student 18399,student18399@example.com,9201892576,1,CS
Student 18400,student18400@example.com,9495804796,1,EE
Student 18401,student18401@example.com,9169520165,4,CS
Student 18402,student18402@example.com,9567019393,4,CE
Student 18403,student18403@example.com,9487340282,1,CE
Student 18404,student18404@example.com,9336093229,1,CE
Student 18405,student18405@example.com,9419039265,1,ME
Student 18406,student18406@example.com,9941665865,1,ME
Student 18407,student18407@example.com,9138657102,4,EE
Student 18408,student18408@example.com,9215961029,3,CS
Student 18409,student18409@example.com,9554174428,5,EE
Student 18410,student18410@example.com,9616349117,1,ME
Student 18411,student18411@example.com,9331683786,2,EE
Student 18412,student18412@example.com,9788052984,2,CE
Student 18413,student18413@example.com,9927528405,4,EE
Student 18414,student18414@example.com,9825444834,3,ME
Student 18415,student18415@example.com,9862505747,1,CE
Student 18416,student18416@example.com,9265648385,1,ME
Student 18417,student18417@example.com,9923782819,1,ME
Student 18418,student18418@example.com,9841312260,4,ME
Student 18419,student18419@example.com,9868435310,5,ME
Student 18420,student18420@example.com,9793960350,1,ME
Student 18421,student18421@example.com,9951954845,1,CS
Student 18422,student18422@example.com,9810131388,3,CS
Student 18423,student18423@example.com,9732929264,4,CS
Student 18424,student18424@example.com,9933118757,3,ME
Student 18425,student18425@example.com,9894150190,4,EE
Student 18426,student18426@example.com,9501889572,2,ME
Student 18427,student18427@example.com,9640278156,5,CE
Student 18428,student18428@example.com,9571075150,4,ME
Student 18429,student18429@example.com,9910377908,2,ME
Student 18430,student18430@example.com,9727535848,3,CE
Student 18431,student18431@example.com,9193758555,2,CE
Student 18432,student18432@example.com,9694243557,2,CS
Student 18433,student18433@example.com,9822105712,4,CS
Student 18434,student18434@example.com,9737226714,4,ME
Student 18435,student18435@example.com,9206972222,2,EE
Student 18436,student18436@example.com,9591242844,1,ME
Student 18437,student18437@example.com,9190835233,2,ME
Student 18438,student18438@example.com,9127932082,1,EE
Student 18439,student18439@example.com,9199513603,3,CE
Student 18440,student18440@example.com,9217043054,4,EE
Student 18441,student18441@example.com,9141873476,5,CS
Student 18442,student18442@example.com,9274947747,5,ME
Student 18443,student18443@example.com,9704390639,4,CS
Student 18444,student18444@example.com,9941138071,3,EE
Student 18445,student18445@example.com,9604968860,5,CS
Student 18446,student18446@example.com,9929990020,4,CE
Student 18447,student18447@example.com,9757184515,4,CE
Student 18448,student18448@example.com,9540940555,1,CE
Student 18449,student18449@example.com,9871452759,4,ME
Student 18450,student18450@example.com,9624968202,3,CE
Student 18451,student18451@example.com,9252526541,4,EE
Student 18452,student18452@example.com,9975216799,5,ME
Student 18453,student18453@example.com,9383553783,4,ME
Student 18454,student18454@example.com,9821330711,5,CS
